date,gdp_growth,inflation,interest_rate,unemployment,oil_price,fx_rate
2025-06-24 07:06:18.704591,1.9193571441669954,1.596927231548724,2.9861260450452876,5.818484257984307,83.68421948546217,1.089166949084412
2025-06-25 07:06:18.704591,2.202025428407269,1.8074638119938493,3.0936858930146083,5.075134701588745,78.59336221440893,1.0254090081109517
2025-06-26 07:06:18.704591,2.943092950605265,0.38865518468509075,3.620200197125631,4.7423566753248485,80.33495358612436,1.0599339844647304
2025-06-27 07:06:18.704591,2.0872889064159197,0.9393662564610135,2.6006583837044834,5.07337850181937,82.57969608852049,1.040693790864399
2025-06-28 07:06:18.704591,2.1287751953613823,2.956811987211167,3.3937289593906335,5.3259788174218325,72.18727071556728,1.0478810329139174
2025-06-29 07:06:18.704591,1.9627770421169164,3.1514773994508984,2.9144044623097964,5.029316042195423,77.35473661326853,1.1028868669403407
2025-06-30 07:06:18.704591,1.0406143923504794,1.825674772310535,2.9802145161390268,5.024355014722329,83.97132339810913,1.019940593432097
2025-07-01 07:06:18.704591,1.9867430622753917,2.4035898741390365,3.2699277968666416,4.578804987315947,73.72855288415376,1.0550747932298916
2025-07-02 07:06:18.704591,2.030115104970513,2.217875108180475,2.5509111913750804,4.602259449469431,81.46778966083315,1.0593538634353088
2025-07-03 07:06:18.704591,3.231621056242643,4.155216565918666,3.15296389847362,4.158436836920184,73.21709097688297,1.0717157264987869
2025-07-04 07:06:18.704591,1.9038195176094388,2.7837024380042035,3.0665808832852224,6.049746045912164,82.33214991216764,1.051959663069418
2025-07-05 07:06:18.704591,2.150773671166806,1.9104576859634634,3.1969805056032596,4.253682058765229,79.82179258851258,1.056161010790082
2025-07-06 07:06:18.704591,1.9826441151473784,1.331121691579702,3.115667457563127,4.584256881322456,71.92434092047245,1.0421670286515643
2025-07-07 07:06:18.704591,1.4156609811902339,0.8754875758196994,3.9821200559643577,4.568955640658482,85.82369677228586,1.0553825388249023
2025-07-08 07:06:18.704591,2.5714114072575103,2.142424545107056,2.744904006299474,5.536954626166665,76.32704211600975,1.043136154490052
2025-07-09 07:06:18.704591,2.375966516343387,1.4705544783009876,2.787601217999273,4.823030193024783,75.9487378149281,1.0624314377971211
2025-07-10 07:06:18.704591,2.3955159735215235,1.004422403281628,2.750743789430094,5.748645243604241,81.00284598615471,1.0426077932791273
2025-07-11 07:06:18.704591,1.5453062726026305,1.5473989810302315,2.777809152335898,4.595905625453679,85.74318674714358,1.0575420078780438
2025-07-12 07:06:18.704591,2.7013971554680496,1.2429163974699236,2.745045149077393,5.167396497334281,74.92089090510801,1.0494147437263004
2025-07-13 07:06:18.704591,1.2990744686038596,3.1809991445507952,3.4756066124430207,4.498791768044145,80.30839924923986,1.0725210050154435
2025-07-14 07:06:18.704591,2.293428546900135,2.6171478298646154,3.568201699195942,6.287089476664033,82.14408250165286,1.0489721255282303
2025-07-15 07:06:18.704591,3.095227812904989,1.9944191510783678,2.7717014825002093,4.287440948582292,83.46552803631572,1.0145393506358624
2025-07-16 07:06:18.704591,1.5047318374346559,3.035960897223018,2.6670577707583085,5.185892426136217,80.88220777638612,1.0752384300142799
2025-07-17 07:06:18.704591,1.716851135198614,2.054157815353333,3.1885662225545617,5.380266128559259,78.16486080458338,1.0318853539827477
2025-07-18 07:06:18.704591,2.049825682543821,1.3971010590702155,2.7791107822876113,5.248279458470899,75.8620488967564,1.0369246732270236
2025-07-19 07:06:18.704591,1.7482621729419003,3.06618685408876,3.2531727271022044,4.888827404673375,80.43071941523188,1.0380867741191302
2025-07-20 07:06:18.704591,1.2246682844669337,2.377237030579261,3.08116920834052,4.9221075801599445,74.63930494007197,1.0774887618634164
2025-07-21 07:06:18.704591,2.0342814874030135,1.2739276919714806,2.3937023540011073,5.026286883187466,65.39324758252697,1.007286515720426
2025-07-22 07:06:18.704591,1.4688481431369476,1.8667629253414744,3.6190020805320247,4.911798799022907,82.18279902078834,1.1127549706731998
2025-07-23 07:06:18.704591,2.236796215317591,1.38706722263067,3.7183510692382087,5.578327470076946,84.51967420543097,1.071121136181321
2025-07-24 07:06:18.704591,1.5402878828830984,1.0320401883249648,2.7548845238062456,6.326313800954811,68.1853378222908,1.0544647782825833
2025-07-25 07:06:18.704591,2.77496720250877,2.648324283272149,2.844919376025606,4.6655049289953,74.95134647645031,1.0489021199876742
2025-07-26 07:06:18.704591,1.6083733538318814,3.336591648329091,3.114346156289962,4.178118212252553,83.09577130502599,1.055711081497153
2025-07-27 07:06:18.704591,1.8389692418971622,1.0210026983266012,3.13378271599481,4.947030770989247,90.2874773485585,1.0604224485675868
2025-07-28 07:06:18.704591,2.406758608684835,2.3940784656833998,3.2634177090691323,6.547825602592591,80.10396853837705,1.0629043117190011
2025-07-29 07:06:18.704591,1.3845678417830225,1.5445502016147212,3.8040818155065397,4.517795259218161,76.35998529385432,1.061112089320069
2025-07-30 07:06:18.704591,2.113729967302065,1.6590122313647129,2.92922110900238,5.9834700832664405,79.0855177944758,1.051791613625105
2025-07-31 07:06:18.704591,2.653571377141214,1.5853242530327916,2.6806811021846184,6.006620488445864,86.87438209574093,1.0460532315938535
2025-08-01 07:06:18.704591,1.1962583827193862,1.3952064612241288,2.448272308794189,4.667847054975203,76.77017910437732,1.0469745343269299
2025-08-02 07:06:18.704591,2.0923169292661523,2.0339651395613787,2.7076279840232322,5.341389847511165,76.00403996674873,1.0461018343929465
2025-08-03 07:06:18.704591,2.129941397124212,1.4183349185122736,2.986749210850481,5.977037973877123,77.58628238908983,1.0726754019373412
2025-08-04 07:06:18.704591,2.390911435888655,2.189319778045887,3.717823145407115,4.7725233554075075,75.23335695870644,1.0618711344456173
2025-08-05 07:06:18.704591,1.381524644560959,1.9648333233856041,2.7929554803855314,4.877851783938583,80.61335157997398,0.9911922273067144
2025-08-06 07:06:18.704591,1.3397716934578618,1.832736367193513,3.0895151806555594,4.650991451630814,88.1233922923478,1.0631180155305953
2025-08-07 07:06:18.704591,2.2609707828084487,1.3647054365708815,2.9934308415708992,4.39114596158428,81.61539636558014,1.0538947238943754
2025-08-08 07:06:18.704591,2.148492336616593,1.596260068602167,3.4753573093792336,4.610433472960396,78.73823248936856,1.0496258248710821
2025-08-09 07:06:18.704591,2.1252464251729384,2.5287738580780292,4.010772970349449,4.265635839942646,78.54094365542228,1.0422296309382224
2025-08-10 07:06:18.704591,2.173224104748488,2.3506420313370664,2.7876524908318716,5.020450080955536,72.18404595651671,1.0724822543997203
2025-08-11 07:06:18.704591,1.6599876392107547,1.3157113286410143,2.804224222992711,4.538016061364815,84.4155488857358,1.0689505292424573
2025-08-12 07:06:18.704591,2.116126848580502,2.069532613800458,3.417664350827629,5.140271547074448,79.610814014936,1.0345424466435278
2025-08-13 07:06:18.704591,2.146536236649341,2.525970986360252,3.2727565958505247,4.066462612277824,79.09760043204687,1.0581410457424907
2025-08-14 07:06:18.704591,1.642824290986816,0.8314163032150399,3.7386829302944133,5.198528139328674,95.96553783922431,1.0305668653091744
2025-08-15 07:06:18.704591,2.9328872555723784,2.3803521346659546,3.2335712741303855,5.500117376965354,81.49376454182843,1.0224076367042214
2025-08-16 07:06:18.704591,2.2369164604558938,1.5361633687379075,2.856283163685176,3.8037586144571267,76.24104474952408,1.0374656555082007
2025-08-17 07:06:18.704591,1.4043482513986758,2.3994190680152117,3.236261932276924,5.2244339419085435,77.86821201897229,1.0672478694476553
2025-08-18 07:06:18.704591,2.328276804316915,1.4657185904202383,3.4434814322331633,5.736601395483976,85.74222854598378,1.0690625009075219
2025-08-19 07:06:18.704591,1.5126591648863392,0.7365825295348367,3.3281928724789456,4.274215388785277,80.56635205268883,1.060261708401946
2025-08-20 07:06:18.704591,2.393542301871226,0.8607202934817861,3.202909612442919,6.003543432102622,72.80861010841316,1.06450191573696
2025-08-21 07:06:18.704591,2.579297789503702,2.0336594626629676,3.4266698758356617,5.251411405619627,84.59614467287602,1.0603235657422991
2025-08-22 07:06:18.704591,1.5896588408241448,2.1818057512050375,3.467718236178269,4.5769928865449545,76.65927957230502,1.037170368095541
2025-08-23 07:06:18.704591,2.481688064622161,1.366978362426914,3.552863596415011,4.9665385534053765,89.36648888108773,1.058638450893479
2025-08-24 07:06:18.704591,2.206390463468249,2.4470147211441615,3.259483955035857,5.334996147513033,85.40024032857325,1.0660081905045538
2025-08-25 07:06:18.704591,2.411030079997245,0.8369359564117282,2.933152767873258,5.045603234847447,77.76339052170624,1.0650858265962715
2025-08-26 07:06:18.704591,2.9483964913269736,1.9537441409468783,3.058685474573329,5.323253595467822,86.40508180867556,1.073778267429493
2025-08-27 07:06:18.704591,1.8773059419985647,1.1522886601662803,3.482603586603343,4.447595844152381,80.33927755263701,1.0641660769440213
2025-08-28 07:06:18.704591,1.6231319178212553,1.5437147245384886,2.673225731605106,5.101616494421647,84.2638683756111,1.0570289641508317
2025-08-29 07:06:18.704591,1.5552427851872384,2.03317906992149,3.1474693235491604,4.151771301857012,82.42366408647237,1.0714030047663285
2025-08-30 07:06:18.704591,1.5920948575172809,1.3977106443012333,2.8426644750690557,4.93326436319078,75.76821672504563,1.049469574815019
2025-08-31 07:06:18.704591,1.961449145292948,1.7308111190391222,3.011497929173927,4.457655415121126,76.7822508384127,1.0323625069754456
2025-09-01 07:06:18.704591,2.170575987408322,2.704404966450108,3.5113807450429197,4.55868203444614,85.1498040879058,1.0467386607211249
2025-09-02 07:06:18.704591,2.1383453996650097,1.5961756913337959,3.0764396272079613,5.741655905126263,78.3261233394673,1.0351019471038712
2025-09-03 07:06:18.704591,2.413591624518012,2.584984478445599,3.0185746192624596,5.654786072356561,77.98175768379002,1.0364964345005123
2025-09-04 07:06:18.704591,2.0065009459389533,1.2092052017396675,2.4560575436080323,5.365482872544306,75.22438710325324,1.0471096265856896
2025-09-05 07:06:18.704591,2.726767038578658,2.370862924540698,3.2985014264108883,4.344612341196453,82.11799532796731,1.0341516015800007
2025-09-06 07:06:18.704591,1.867671583381022,3.0090980344605303,3.25819367245643,4.810154930183119,90.31262459621573,1.0438407694072191
2025-09-07 07:06:18.704591,3.3600845832948094,0.2698488499108975,3.865301889322184,5.72785861998751,74.66233542872864,1.0121277066609244
2025-09-08 07:06:18.704591,2.312833673882503,1.4421733211706664,2.8768887060187995,5.085030148183943,80.1210972833638,1.0542658741474589
2025-09-09 07:06:18.704591,1.5714212217918586,2.403950489026378,3.087660131065576,6.391597723989016,87.06110277707714,1.0500241095072445
2025-09-10 07:06:18.704591,1.464553750969444,1.8578682297699052,3.099753473484302,5.235990703636623,79.60179304377142,1.0336582273786363
2025-09-11 07:06:18.704591,2.2412362076215926,2.259802111359916,3.6309813119053898,5.115229469894019,82.26185898124866,1.0631849133686482
2025-09-12 07:06:18.704591,1.8882686073370745,1.5772103692989257,2.961881787045219,4.814530121478499,74.6880323592656,1.068751402752531
2025-09-13 07:06:18.704591,2.357000247046046,2.06061285123103,3.1116086103081355,5.0801245428693695,82.14153548603824,1.0178488027126205
2025-09-14 07:06:18.704591,2.2366188122867725,1.8910259352255443,3.2431586038866156,4.908518098171673,79.06427867497726,1.0347455044286757
2025-09-15 07:06:18.704591,1.9635855436715637,2.817447443161865,3.0746436492625433,5.424865206013155,84.92864997839932,1.034617153004254
2025-09-16 07:06:18.704591,1.5766031409657975,2.1780945903108493,2.8214265541797885,5.574021390076751,85.93693025782376,1.0312019379778228
2025-09-17 07:06:18.704591,1.2425763876570677,2.2363218634526416,3.077635997159323,4.52840632369523,92.94781821009308,1.066589496838635
2025-09-18 07:06:18.704591,1.7767425239664894,1.7116861237142729,3.429452699943909,4.201260227865333,82.89816586606788,1.046123477224544
2025-09-19 07:06:18.704591,2.428199397161736,1.6586756431492544,2.589393880235576,3.8982767761380224,81.62898158291084,1.0447097031737878
2025-09-20 07:06:18.704591,2.107046872065102,1.6972092685262654,3.05318786965875,5.304794796147526,80.97192150788668,1.009922752711865
2025-09-21 07:06:18.704591,1.377130610644006,2.276116499664808,2.7199516740243306,4.337980036295676,78.23416853594655,1.0627083606041845
2025-09-22 07:06:18.704591,2.086590462925591,1.705310863425816,3.478018651569937,3.7082656442285105,81.69241921730845,1.0252148321029306
2025-09-23 07:06:18.704591,2.1926586898644183,2.202842399827489,2.39072523808649,5.233147162718579,78.52299294930485,1.0511986526053265
2025-09-24 07:06:18.704591,1.5580712818994336,3.4527805590518073,2.7764312610913646,6.495799710459674,80.84230488134807,1.055547538759164
2025-09-25 07:06:18.704591,2.076862552972764,2.6097872924021845,3.150884750025808,4.996357453076064,86.5879876780398,1.077213171916773
2025-09-26 07:06:18.704591,2.029104359223,1.7717835274825111,3.6262096116937363,5.503094464670985,74.96728717360179,1.0238235920176177
2025-09-27 07:06:18.704591,1.4285148510846883,2.8408497455147614,2.973699895570805,5.049097615128539,85.69939280564523,0.9896097568835835
2025-09-28 07:06:18.704591,2.1788936801741414,1.7143472388849141,2.7779201893227206,4.9406662080853145,86.58557533669932,1.053676990895074
2025-09-29 07:06:18.704591,2.280392263184117,0.5733128253755024,3.752462827776236,5.551445889792661,79.40965736504461,1.0860102236302172
2025-09-30 07:06:18.704591,2.5415256215876383,1.2943395823578172,2.4207944398335024,4.825835273486809,69.39072550495703,1.0747789270587889
2025-10-01 07:06:18.704591,2.5269010260174514,0.6904456552819012,2.120477617351967,5.160435388443142,76.96089006452783,1.0541931883054925
2025-10-02 07:06:18.704591,1.3111653160214545,1.7539405611710839,3.176005780021333,5.193018683717608,86.48497273280555,1.040167276287359
2025-10-03 07:06:18.704591,1.5310874800424386,2.0128928654326863,2.7991783102589554,4.599145727814171,79.88565968850558,1.0661424519327463
2025-10-04 07:06:18.704591,2.25751763360433,3.173506118592698,2.591506873147715,5.595225409721913,75.00348883852544,1.0305290760059107
2025-10-05 07:06:18.704591,2.2568929754561045,2.2288491616349138,3.2833425789197412,4.895024145982755,77.47612539385891,1.0595271553871244
